id,link,title,content,gold_label,content_length
312,https://www.express.pk/story/2732896/israel-ki-iran-ki-tel-tansebat-pr-hamly-ki-damhki,اسرائیل کی ایران کی تیل تنصیبات پر حملے کی دھمکی,اسرائیل کے وزیراعظم نیتن یاہو نے ایرانی تیل کی تنصیبات پر حملے کی دھمکی دے دی غیرملکی خبر ایجنسی کے مطابق اسرائیل کے وزیراعظم نیتن یاہو نے بیان میں کہا کہ اگر ایران نے حملہ کیا تو اسرائیل جوابی کارروائی میں ایران کی تیل کی تنصیبات کو نشانہ بنا سکتا ہےاسرائیل پر ایران کا ایک اور حملہ ایرانیوں کے لیے اربوں روپے کے ڈاکے کے برابر ہوگا اسرائیل پر حملے سے ایران کی معیشت مکمل طور پر تباہ ہوجائے گی دوسری جانب اسرائیلی فورسز کی لبنان کے علاقوں وادی بقاع اور عین یعقوب پر بمباری جاری ہے اسرائیل کے حملوں میں 17 لبنانی شہری شہید ہوگئے غزہ میں بھی اسرائیلی حملوں میں مزید 11 فلسطینی شہید ہوگئے,world,585
313,https://www.express.pk/story/2732884/north-korea-ne-russia-kay-sath-difai-muahiday-ki-toseeq-kar-di,شمالی کوریا نے روس کیساتھ دفاعی معاہدے کی توثیق کر دی,شمالی کوریا نے روس کے ساتھ دفاعی معاہدے کی توثیق کر دی توثیق کا اعلان یوکرین کے اس بیان کے چند دن بعد ایا ہے کہ روس کے سرحدی علاقے کرسک میں اس کی افواج کی شمالی کوریائی فوجیوں کے ساتھ جھڑپیں ہوئی تھیں شمالی کوریا کے سرکاری میڈیا نے منگل کے روز یہ اطلاع دی کہ ملک نے روس کیساتھ ایک باہمی دفاعی معاہدے کی توثیق کر دی ہے اس معاہدے کے تحت فریقین سے مسلح حملے کی صورت میں ایک دوسرے کی مدد کرنے کا مطالبہ کیا گیا ہے شمالی کوریا کے رہنما کم جونگ ان کے حکم کے طور پر اس معاہدے کی توثیق کی گئی ہے ایجنسی نے کہا کہ معاہدہ اس دن سے نافذ العمل ہوگا جب سے دونوں فریقوں نے توثیق کی دستاویزات کا تبادلہ کیا گزشتہ ہفتے روسی قانون سازوں نے بھی اس معاہدے کی توثیق کیلیے متفقہ طور پر ووٹ کیا تھا جس کے بعد روس کے صدر ولادیمیر پوتن نے اس پر دستخط کیے تھے اور اس کے بعد اب شمالی کوریا نے اس کی توثیق کا اعلان کر دیا ہے معاہدے میں یہ شرط بھی رکھی گئی تھی کہ دونوں ممالک میں سے کوئی ایک دوسرے پر حملے کی صورت میں بلا تاخیر فوجی مدد فراہم کرے گا,world,921
314,https://www.express.pk/story/2732882/sabiq-fouji-aur-tv-maizban-america-ke-wazeer-difaa-naamzad,سابق فوجی اور ٹی وی میزبان امریکا کے وزیر دفاع نامزد,نومنتخب امریکی صدر ڈونلڈ ٹرمپ نے سابق فوجی اور ٹی وی میزبان پیٹ ہیگزے کو وزیردفاع نامزد کر دیا ٹرمپ نے نامزدگی کے بعد اپنے بیان میں کہا کہ پیٹ ہیگزے ایک سخت اسمارٹ اور سب سے پہلے امریکہ میں یقین رکھنے والے ہیں جب وہ اس عہدے پر ہوں گے تو امریکا کے دشمنوں کو اس کا نوٹس لینا ہو گا ہماری فوج پھر عظیم ہو گیامریکا کو پسپائی نہیں ہو گی پیٹ ہیگزے افغانستان عراق اور گوانتاناموبے میں خدمات انجام دے چکے ہیں ٹرمپ کی انتخابی مہم میں لاکھوں ڈالر عطیہ دینے والے ایلون مسک کو بھی ایک نئے حکومتی کارکردگی کے محکمے کی قیادت کرنے کی ذمہ داری سونپی گئی ہے نومنتخب صدر کا کہنا ہے کہ ارب پتی بزنس مین سابق ریپبلکن پرائمری امیدوار وویک راما سوامی کے ساتھ مل کر اس نئے محکمے کی قیادت کریں گے حالانکہ یہ واضح نہیں ہے کہ نئی باڈی کس شکل میں ہوگی امریکی ایوان بالا سینیٹ پر ریپبلکن پارٹی کا کنٹرول ہے اور وہ ایوان میں اکثریت کی جانب بڑھ رہی ہے کیونکہ امریکی انتخابات کے ایک ہفتے بعد بھی ووٹوں کی گنتی جاری ہے دریں اثنا ٹرمپ کی مجرمانہ سزا پر نیویارک کی ایک عدالت کا فیصلہ ایک بار پھر مؤخر کر دیا گیا ہے جج نے کسی بھی فیصلے کو کم از کم 19 نومبر تک ملتوی کر دیا ہے,world,1039
315,https://www.express.pk/story/2732802/uselection2024-donald-trump-national-security-advisor-mike-waltz,امریکا کا نیا مشیر قومی سلامتی کون ہوگا ٹرمپ نے فیصلہ کرلیا,امریکی میڈیا نے ذرائع کے حوالے سے دعوی کیا ہے کہ ڈونلڈ ٹرمپ نے مشیر قومی سلامتی کے لیے مائیک والٹز کے نام پر اتفاق کرلیا امریکی میڈیا کے مطابق تاحال نو منتخب صدر ڈونلڈ ٹرمپ کی جانب سے مشیر قومی سلامتی کے لیے مائیک والٹز کے نام کا باضابطہ اعلان نہیں کیا گیا تاہم امریکی میڈیا کو متعدد ذرائعوں نے تصدیق کی ہے کہ ڈونلڈ ٹرمپ کی اس عہدے کے لیے نگاہ انتخاب مائیک والٹز پر ٹھہری ہیں مائیک والٹز امریکی فوج کی جانب سے متعدد جنگیں لڑنے والے سینئر فوجی رہ چکے ہیں افغانستان مشرق وسطی اور افریقا میں بھی خدمات انجام دیں امریکی اسپیشل فورسز کے ریٹائرڈ افسر مائیک والٹز نیشنل گارڈز میں کرنل کے عہدے پر بھی فرائض انجام دے چکے ہیں مائیک والٹز نے 2021 میں افغانستان سے فوجیوں کے انخلا کے طریقہ کار پر جوبائیڈن انتظامیہ کو تنقید کا نشانہ بنایا تھا جب کہ ڈونلڈ ٹرمپ کی خارجہ پالیسی کے دلدادہ رہے ہیں علاوہ ازیں وہ ماضی میں وزرائے دفاع ڈونلڈ رمسفیلڈ اور روبرٹ جیٹس کے دور میں دفاعی پالیسی کے ڈائریکٹر بھی رہے اور سال 2018 میں کانگریس کے رکن منتخب ہوئے وہ ایوان نمائندگان میں مسلح افواج کی ذیلی کمیٹی کے سربراہ بھی ہیں اسی طرح وہ انٹیلی جنس کمیٹی کے بھی رکن ہیں روس اور یوکرین کے درمیان جنگ چھڑنے کے بعد 2022 میں والٹز نے جوبائیڈن انتظامیہ پر زور دیا تھا کہ وہ روسی افواج کا مقابلہ کرنے کے لیے یوکرین کو مزید اسلحہ فراہم کرے تاہم گزشتہ ماہ ان کا یہ موقف سامنے آیا تھا کہ یوکرین میں امریکا کے مقاصد کا از سر نو جائزہ نا گزیر ہے یاد رہے کہ امریکا قومی سلامتی کے مشیر کا عہدہ نہایت حساس سمجھا جاتا ہے جس پر تقرری صدر کی جانب سے کی جاتی ہے اور سینیٹ سے توثیق لینا ہوتی ہے قومی سلامتی کا مشیر نیشنل سیکورٹی کی تمام اعلی ترین ایجنسیوں کے درمیان رابطہ کاری کا کام انجام دیتا ہے وہ صدر کو مطلع کرنے اور اس کی پالیسیوں پر عمل درآمد کا پابند ہوتا ہے,world,1619
316,https://www.express.pk/story/2732790/melania-trump-will-not-meet-jill-biden-white-house,وائٹ ہاوس روایتی ملاقات میلانیا ٹرمپ موجودہ خاتون اول سے نہیں ملیں گی,میلانیا ٹرمپ نے وائٹ ہاوس میں جوبائیڈن کی الوداعی ملاقات میں اپنے اپنے شوہر اور نو منتخب صدر ڈونلڈ ٹرمپ کے ہمراہ ممکنہ طور پر نہ جانے کا فیصلہ کیا ہے عالمی خبر رساں ادارے کے مطابق امریکی صدارتی الیکشن میں ڈونلڈ ٹرمپ کی کامیابی کے بعد سے اہلیہ میلانیا نے موجودہ صدر کی اہلیہ جل بائیڈن سے نے ابھی تک بات نہیں کی ہے امریکی انتقال اقتدار کی روایات کے تحت صدارتی الیکشن میں جیتنے والے صدر اس عہدے سے سبکدوش ہونے والے اپنے پیشرو سے وائٹ ہاوس میں ایک پرتکلف ملاقات کرتا ہے اس ملاقات میں منتخب اور سبکدوش ہونے والے صدور کی بیگمات بھی شریک ہوتی ہیں دونوں صدور اپس میں انتقال اقتدار سے متعلق تبادلہ خیال کرتے ہیں نومنتخب صدر کے ساتھ انے والی مستقبل کی خاتون اول کا استقبال اور میزبانی سبکدوش ہونے والے صدر کی اہلیہ کرتی ہیں جو اس ملاقات سے چند روز بعد سابق خاتون اول کہلائیں گی جیاس کہ ماضی میں بارک اوباما کی اہلیہ مشیل اوباما نے 2016 کے انتخابات کے بعد یلو روم میں نومنتخب صدر ٹرمپ کی اہلیہ میلانیا ٹرمپ کی چائے پر میزبانی کی تھی تاہم جب 2020 میں ٹرمپ کو شکست ہوئی تو تھی تو اس وقت کی خاتون اول میلانیا ٹرمپ نے نومنتخب جوبائیڈن کی اہلیہ جل بائیڈن کو مدعو نہیں کیا تھا اور ایسا پہلی بار ہوا تھا حالیہ صدارتی الیکشن کے نتائج کے بعد جوبائیڈن نے اپنی الوداعی ملاقات کے لیے نومنتخب صدر ٹرمپ کو مدعو کیا ہے اور جل بائیڈن نے بھی ماضی کے تجربے کو فراموش کرکے میلانیا ٹرمپ کو روایتی دعوت نامہ بھیجا ہے غیرملکی میڈیا نے ذرائع کے حوالے سے دعوی کیا ہے کہ میلانیا ٹرمپ نے خاتون اول جل بائیڈن کی دعوت کو قبول نہ کرنے کا فیصلہ کیا ہے اور ممکنہ طور پر اس دعوت میں شریک نہیں ہوں گی میلانیا ٹرمپ کو ملاقات پر راضی کرنے کے لیے نو منتخب صدر ٹرمپ کی ٹیم کے کچھ ارکان نے کردار ادا کرنے کا ارادہ ظاہر کیا ہے کیوں کہ وہ سمجھتے ہیں کہ یہ اہم ہے امریکی جمہوری روایت کے مطابق سبکدوش ہونے والے صدر نومنتخب صدر کے ساتھ حلف برداری کے لیے کیپیٹل کی عمارت تک ایک ہی گاڑی میں اکٹھے سفر کرتے ہیں,world,1753
317,https://www.express.pk/story/2732783/china-accident-divorced-driver-ploughs-crowd-killed-35-injured-43,اہلیہ سے طلاق پر ناراض شخص نے شہریوں پر گاڑی چڑھا دی 35 ہلاک اور43 زخمی,چین میں ایک تیز رفتار کار نے ڈرائیور سے بے قابو ہو کر سڑک کنارے کھڑے شہریوں کو کچل ڈالا عالمی خبر رساں ادارے کے مطابق یہ حادثہ چین کے شہر زوہائی میں ایک اسپورٹ سینٹر کے اسٹیڈیم میں اس وقت پیش ایا جب وہاں ورزش کرنے والوں کی بڑی تعداد موجود تھی عینی شاہدین نے بتایا کہ تیز رفتار ایس یو وی گاڑی بیئرر کو توڑے ہوئے اسپورٹ سینٹر میں داخل ہوئی تھی حادثے میں 35 افراد ہلاک اور 43 زخمی ہوگئے جن میں نوعمر اور بزرگ بھی شامل ہیں کار ڈرائیور کی شناخت 62 سالہ فین کے نام سے ہوئی جسے جائے وقوعہ سے فرار ہونے کی کوشش کے دوران پولیس نے تعاقب کرکے حراست میں لے لیا گرفتار ڈرائیور بھی شدید زخمی ہے جسے علاج کے لیے اسپتال منتقل کیا گیا ہے خیال رہے کہ یہ حادثہ شہر میں سخت سکیورٹی کے باوجود پیش آیا جہاں ایک بڑے سول اور ملٹری ایئر شو کی میزبانی کی جا رہی ہے پولیس کے بقول ابتدائی تحقیقات سے پتہ چلتا ہے کہ مذکورہ شخص نے طلاق کے بعد جائیداد کے تصفیے کے فیصلے کا غصہ شہریوں کو کچل کر نکالا واقعے کے وقت اسٹیڈیم میں لوگوں کے کم از کم 6 گروپس چہل قدمی اور ورزش کر رہے تھے,world,948
318,https://www.express.pk/story/2732762/arab-islamic-summit-saudi-arabia-gaza-lebanon-iran-israel,عرب اسلامی سربراہ اجلاس کا اعلامیہ غزہ لبنان اور ایران پر اسرائیلی جارحیت کی مذمت,سعودیہ کی میزبانی میں ہونے والے عرب اسلامی سربراہ اجلاس کا اعلامیہ جاری کردیا گیا عرب میڈیا کے مطابق اجلاس میں شرکا نے غزہ لبنان اور ایران میں جاری اسرائیلی جارحیت پر تجاویز پیش کیں اور عالمی برادری سے کردار ادا کرنے کا مطالبہ کیا افتتاحی اجلاس سے ولی عہد محمد بن سلمان نے بھی خطاب کیا تھا جب کہ مشرق وسطی میں تنازعات کے حل کے لیے بنائی گئی خصوصی وزارتی کمیٹی نے بھی سفارتی دوروں اور روابط سے متعلق اگاہ کیا اجلاس کے اختتام کے بعد اعلامیہ جاری کیا گیا جس میں فلسطین لبنان اور ایران پر اسرائیلی حملوں کی مذمت کی گئی اعلامیہ میں کہا گیا ہے کہ غزہ کے شہریوں کو اجتماعی سزا دینا فلسطینیوں کی نسل کشی کے برابر ہے جس کی جتنی مذمت کی جائے کم ہے عرب اسلامی سربراہی اجلاس کے اعلامیہ میں مزید کہا گیا ہے کہ اسرائيل غزہ میں بھوک اور فاقہ کشی کو ہتھیار کے طور پر استعمال کر رہا ہے اعلامیے میں عالمی برادری سے مطالبہ کیا گیا ہے کہ اقوام متحدہ میں اسرائیل کی رکنیت معطل کرنے اور صیہونی فوج کو ہتھیاروں کی فراہمی اور ترسیل پر پابندی لگائی جائے,world,928
319,https://www.express.pk/story/2732753/un-antonio-guterres-climate-change-cop29-azzerbaijan-baku,موسمیاتی تبدیلیوں سے نہ نمٹا گیا تو قیمت پوری انسانیت کو ادا کرنا پڑے گی انتونیو گوتیرس,اقوام متحدہ کے سربراہ انتونیو گوتیرس نے کہا ہے کہ موسمیاتی تبدیلیوں سے نمٹنے کے لیے دنیا بھر کو فنڈنگ کرنا ہوگی عالمی خبر رساں ادارے کے مطابق اذربائیجان میں ہونے والی موسمیاتی تبدیلیوں پر عالمی کانفرنس کاپ 29 سے خطاب میں اقوام متحدہ کے سیکرٹری جنرل انتونیو گوتریس نے بھی خطاب کیا انتونیو گوتریس نے کہا کہ موسمیاتی تبدیلیوں سے نمٹنے کے لیے فنڈنگ پر زور دیتے ہوئے خبردار کیا کہ اگر ایسا نہ کیا گیا تو انسانیت کو قیمت ادا کرنا پڑے گی موسمیاتی تبدیلیوں سے نبردازما ہونے کے لیے ادارے کی کاوشوں کا زکر کرتے ہوئے انتونیو گوتریس نے کہا کہ ہم گلوبل وارمنگ عالمی درجہ حرارت میں اوسط اضافے کو 15 ڈگری سیلسیس تک محدود کرنے کے ہدف کے حصول کے حتمی مرحلے میں ہیں یہ خبر بھی پڑھیں آذربائیجان میں اقوام متحدہ کی عالمی موسمیاتی کانفرنس وزیراعظم شہباز شریف بھی شریک اقوام متحدہ کے سیکرٹری جنرل نے جی 20 ممالک سے قائدانہ کردار ادا کرنے کا مطالبہ کرتے ہوئے کہا کہ فوسل فیولز کو دو گنا کرنا مضحکہ خیز ہے ترقی پذیر ممالک سے بھی موسمیاتی تبدیلیوں کے لیے فنڈنگ پر انتونیو گوتریس نے کہا کہ اس کانفرنس میں موسمیاتی فنڈنگ کی راہ میں حائل تمام رکاوٹوں کو گرا دینا چاہیے یاد رہے کہ موسمیاتی تبدیلیوں پر اقوام متحدہ کی عالمی کانفرنس کا اغاز 11 نومبر سے اذربائیجان کے دارالحکومت باکو سے ہوگا جو 22 نومبر تک جاری رہے گی,world,1186
320,https://www.express.pk/story/2732732/un-pakistan-security-council-permanent-members,آذربائیجان میں اقوام متحدہ کی عالمی موسمیاتی کانفرنس وزیراعظم شہباز شریف بھی شریک,اقوام متحدہ کی عالمی موسمیاتی کانفرنس کا اغاز اذربائیجان کے دارالحکومت میں ہوگیا جو 22 نومبر تک جاری رہے گی عالمی خبر رساں ادارے کے مطابق اقوام متحدہ کی عالمی موسمیاتی کانفرنس کے افتتاحی اجلاس میں اقوام متحدہ کے فریم ورک کنونشن ایگزیکٹو سیکرٹری سائمن سٹیئل نے کہا کہ موسمیاتی اقدامات کے لیے نیا اور پرعزم مالی ہدف طے کرنا ضروری ہے جس سے امیر و غریب تمام ممالک کو فائدہ ہوگا ان کا مزید کہنا تھا کہ موسمیاتی تبدیلی سے نمٹنے کے لیے مالی وسائل کی فراہمی کو خیراتی عمل نہ سمجھا جائے بلکہ یہ ہم سب کی ایک ذمہ داری ہے کیونکہ یہ مسئلہ کسی نہ کسی طرح ہر انسان کو متاثر کر رہا ہے خیال رہے کہ 2009 سے موسمیاتی اقدامات کے لیے مالی ہدف 100 ارب ڈالر سالانہ ہے جس میں اضافے کی تجویز دی جائے گی کیونکہ یہ ایک ایسا مسئلہ ہے جس سے ہر ایک ملک متاثر ہے باکو میں ہونے والی کاپ 29 اجلاس میں 197 ممالک اور یورپی یونین کے نمائندے شریک ہیں وزیراعظم شہباز شریف بھی اج اذربائیجان پہنچے ہیں سیکریٹری جنرل اقوام متحدہ انتونیوگوتریس صدرالہام علیوف نے وزیراعظم شہبازشریف کا استقبال کیا,world,954
321,https://www.express.pk/story/2732726/donald-trump-name-foreign-minister-uselection2024,ڈونلڈ ٹرمپ نے وزیر خارجہ کیلیے نام فائنل کرلیا جلد اعلان متوقع,امریکا کے نئے وزیر خارجہ کے لیے ڈونلڈ ٹرمپ نے اپنے سابق دور کے مائیک پومپیو کے بجائے اپنے ایک اور معتمد ساتھی کا نام فائنل کیا ہے عالمی خبر رساں ادارے کے مطابق امریکا کے نو منتخب صدر ڈونلڈ ٹرمپ اپنے عہدے کا حلف 20 جنوری کو اٹھائیں گے تاہم انھوں نے ابھی سے اپنی کابینہ کے لیے ناموں پر غور کرنا شروع کردیا ہے ڈونلڈ ٹرمپ پہلے ہی وائٹ ہاوس کے چیف اف اسٹاف کے اہم عہدے کے لیے اپنی انتخابی مہم کی خاتون سربراہ سوزی کے نام کا اعلان کرچکے ہیں جو امریکی تاریخ میں اس عہدے پر فائز ہونے والی پہلی خاتون ہوں گی ڈونلڈ ٹرمپ نے اپنی کابینہ میں خارجہ کی اہم ترین وزارت کے لیے مارکو روبیو کے نام پر اتفاق کیا ہے جو ریاست فلوریڈا کے سینیٹر ہیں اور حالیہ انتخاب میں کانگریس کے رکن بھی منتخب ہوئے ہیں خیال رہے کہ ٹرمپ اقوام متحدہ میں امریکی مندوب کے لیے نیویارک سے تعلق رکھنے والی خاتوں اور ٹرمپ کی انتخابی مہم کے لیے فنڈ ریزنگ کی ذمہ داری سنبھالنے والی ایلس اسٹیفانک کے نام کا بھی اعلان کرچکے ہیں,world,877
322,https://www.express.pk/story/2732722/israeli-mp-suspended-for-favor-of-palestine,فلسطین کے حق میں اواز اٹھانے پر اسرائیلی رکن پارلیمنٹ معطل,تل ابیب فلسطینیوں کے حق میں اواز اٹھانے پر اسرائیلی رکن پارلیمنٹ اوفر کاسف کی رکنیت معطل کردی گئی اسرائیلی پارلیمنٹ کنیسیٹ نے غزہ جنگ کے معاملے پر بائیں بازو سے تعلق رکنے والے رکن اوفر کاسف کو چھ ماہ کے لیے معطل کر دیا اوفر کاسف نے بین الاقوامی عدالت انصاف میں اسرائیل پر فلسطینیوں کی نسل کشی کا الزام لگانے سے متعلق جنوبی افریقی تحریک کی حمایت کی تھی جس پر انہیں یہ سزا سنائی گئی ہے اسمبلی کی اخلاقیات کمیٹی نے متفقہ طور پر اوفر کو معطل کرنے کے حق میں ووٹ دیا کمیٹی نے کہا کہ اوفر کئی مواقعوں پر فلسطینیوں کی حمایت کرچکے ہیں اس سے قبل ایک ٹویٹ میں انہوں نے مغربی کنارے کے شہر جنین میں اسرائیلی فوج سے لڑنے والے فلسطینیوں کو حریت پسند قرار دیا تھا پھر انہوں نے بین الاقوامی عدالت انصاف میں اسرائیل کی جانب سے فلسطینیوں کی نسل کشی کیخلاف جنوبی افریقہ کی تحریک کی حمایت بھی کی کاسف نے یہ بھی کہا کہ اسرائیلی حکمران فلسطینیوں کے خلاف جنگی جرائم کی حمایت کررہے ہیں اور اسرائیلی فوج غزہ میں نسل کشی کررہی ہے اخلاقیات کمیٹی کے مطابق اوفر کے کنیسیٹ کے کسی اجلاس میں شرکت کرنے اور پارلیمنٹ سے خطاب کرنے پر پابندی ہوگی اس کے علاوہ ان کی تنخواہ بھی دو ہفتوں کے لیے روک لی جائے گی,world,1069
323,https://www.express.pk/story/2732711/amsterdam-me-phir-hungamay-paletine-k-hami-muzahireen-ne-tram-jaladi,ایمسٹرڈیم میں پھر ہنگامے فلسطین کے حامی مظاہرین نے ٹرام جلادی,ایمسٹرڈیم میں فلسطین کے ساتھ اظہار یکجہتی کیلئے احتجاج کرنے والے متعدد مظاہرین کو پولیس نے گرفتار کرلیا غیر ملکی میڈیا کے مطابق نیدرلینڈز کے دارالحکومت کے نواحی علاقے میں احتجاج کرنے والے نوجوانوں نے ایک ٹرام پر حملہ کرکے توڑ پھوڑ کے بعد آگ لگا دی گزشتہ ہفتے اسرائیلی فٹ بال کلب کے تماشائیوں پر حملے کے بعد سے یہاں کئی دنوں سے کشیدگی عروج پر ہے مزید پڑھیں نیدرلینڈز میں اسرائیلی فٹ بال شائقین کا مخالف گروپ سے تصادم احتجاج پر پابندی عائد سوشل میڈیا پر پوسٹ کی گئی ویڈیوز میں دکھایا گیا ہے کہ ایک ٹرام پر آتش بازی سے حملہ کیا جا رہا ہے اور اس کی کھڑکیوں کو توڑ دیا گیا ہے جرمن نشریاتی ادارے ڈی ڈبلیو کی رپورٹ کے مطابق ٹرام میں لگی آگ کو فوری طور پر بجھادیا گیا اور پولیس نے متعدد گرفتاریوں کے بعد مظاہرین کو منتشر کردیا ڈچ حکام کا کہنا ہے کہ وہ پرتشدد واقعات میں ملوث افراد کو انصاف کے کٹہرے میں لائیں گے,world,803
324,https://www.express.pk/story/2732703/four-israeli-soliders-killed-in-northern-gaza,غزہ میں حماس کیساتھ جھڑپ میں مزید 4 اسرائیلی فوجی ہلاک,شمالی غزہ میں حماس کے ہاتھوں مزید 4 اسرائیلی فوجی انجام کو پہنچ گئے اسرائیلی فوج کے مطابق پیر کو شمالی غزہ کی پٹی میں لڑائی کے دوران اسکے مزید چار فوجی مارے گئے مزید پڑھیں اسرائیل کے غزہ سیف زون میں کیفے سمیت پناہ گزین کیمپ پر ڈرون حملے 40 فلسطینی شہید ہلاک ہونے والے فوجیوں میں اسٹاف سارجنٹ 20 سالہ مالے اڈومم اسٹاف سارجنٹ 21 سالہ ناو یائر اسولین اسٹاف سارجنٹ 21 سالہ گیری لالہروائیکیما زولت اسٹاف سارجنٹ 20 سالہ اوفیر ایلیاہو شامل ہیں تمام فوجیوں کا تعلق کفیر بریگیڈ کی شمشون بٹالین سے تھا گزشتہ برس اکتوبر کے اخر میں اسرائیلی فوج نے غزہ میں داخل ہوکر حماس کے ساتھ دوبدو جنگ شروع کی تھی جس میں مارے جانے والے اسرائیلی فوجیوں کی تعداد 375 ہوگئی,world,645
325,https://www.express.pk/story/2732690/israel-kay-gaza-safe-zone-mein-cafe-samait-panahguzin-camp-pr-drone-hamlay-20-falstini-shaheed,اسرائیل کے غزہ سیف زون میں کیفے سمیت پناہ گزین کیمپ پر ڈرون حملے 40 فلسطینی شہید,اسرائیل کے غزہ کے سیف زون میں واقع کیفے پر ڈرون حملے میں 20 افراد شہید ہوگئے غیرملکی میڈیا کے مطابق اسرائیل نے شمالی غزہ میں ایک ٹینٹ میں قائم کیفے پر دو بار میزائل برسائے جس کے نتیجے میں 20 افراد شہید اور متعدد زخمی ہوگئے دوسری جانب نصیرات کے پناہ گزین کیمپ پر اسرائیلی فوج نے ٹینک چڑھا دئیے  کارروائی میں مزید 20 فلسطینی شہید ہوئے غزہ میں اسپتال ذرائع کا کہنا ہے کہ اسرائیلی حملوں میں زخمی ہونے والے بیشتر افرا د کی حالت نازک ہے اسرائیلی جنگی طیاروں نے غزہ میں اسپتال کو بھی ڈرون حملے کا نشانہ بنایا  حملے میں اسپتال کے عملے کے 3 افراد شدید زخمی ہوئے,world,552
326,https://www.express.pk/story/2732684/tehar-jail-mein-qaid-hurriyaat-rehnuma-yasin-malik-ne-bhook-hartaal-khatam-kar-di,تہاڑ جیل میں قید حریت رہنما یاسین ملک نے بھوک ہڑتال ختم کر دی,بھارت کی تہاڑ جیل میں قید حریت رہنما یاسین ملک نے بھوک ہڑتال ختم کر دی ہے ترجمان جموں وکشمیر لبریشن فرنٹ کے جاری بیان کے مطابق دلی ہائی کورٹ نے حکام کو یاسین ملک کومناسب طبی دیکھ بھال کا حکم دیا ہے جس کے بعد انہوں نے بھوک ہڑتال ختم کر دی,world,237
327,https://www.express.pk/story/2732677/canada-mein-pehla-insani-bird-flow-case-samnay-agaya,کینیڈا میں پہلا انسانی برڈ فلو کیس سامنے اگیا,کینیڈا میں پہلا انسانی برڈ فلو کیس ریکارڈ کیا گیا ہے جو کہ ایک نایاب واقعہ ہے میڈیا رپورٹس میں بتایاگیا کہ طبی حکام کے مطابق کینیڈا نے برڈ فلو کے اپنے پہلے انسانی کیس کی تصدیق کی جب ایک نوجوان میں وائرس کا ٹیسٹ مثبت ایا صوبے کی طرف سے ایک بیان میں کہا گیا ہے کہ مغربی صوبے برٹش کولمبیا سے تعلق رکھنے والے اس نوجوان کے بارے میں خیال کیا گیا ہے کہ اسے h5 ایویئن فلو کسی پرندے یا جانور سے ہوا تھا صوبے نے کہا کہ وہ اس نوعمر کے رابطوں کا سراغ لگا رہا ہے تاکہ اس بیماری کے ماخذ کی نشاندہی کی جا سکے برٹش کولمبیا کے ہیلتھ آفیسر بونی ہنری نے ایک بیان میں کہا کہ یہ ایک نادر واقعہ ہے ہم یہاں برٹش کولمبیا میں کیس کے ذرائع کو مکمل طور پر سمجھنے کے لیے ایک مکمل تحقیقات کر رہے ہیں کینیڈا کے وزیر صحت مارک ہالینڈ نے عوام کو یقین دلایا کہ ان کے لیے خطرہ کم ہے,world,747
